CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBand
C01571,Female,0,No,Yes,7,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,111.83,762.23,Yes,7-12m
C01572,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),140.39,1503.16,Yes,7-12m
C01573,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,107.17,510.23,Yes,0-6m
C01574,Female,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.62,2738.0,Yes,49m+
C01575,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.08,5129.98,Yes,49m+
C01576,Male,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,108.51,5385.74,Yes,25-48m
C01577,Male,0,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,106.63,7502.0,No,49m+
C01578,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),137.96,6226.4,No,25-48m
C01579,Female,1,No,No,57,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),75.2,4447.65,Yes,49m+
C01580,Female,0,No,No,56,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,84.05,4773.5,No,49m+
C01581,Female,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,132.18,2165.53,No,13-24m
C01582,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),129.02,2828.71,Yes,13-24m
C01583,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,106.96,2573.01,No,13-24m
C01584,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,110.5,4870.26,Yes,25-48m
C01585,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.98,2794.22,Yes,49m+
C01586,Female,1,No,No,58,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,117.73,6971.53,No,49m+
C01587,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,93.48,190.16,Yes,0-6m
C01588,Female,1,No,Yes,29,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,129.81,3876.31,Yes,25-48m
C01589,Female,0,No,Yes,70,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,96.81,6513.96,Yes,49m+
C01590,Female,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,138.68,10000.12,Yes,49m+
C01591,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,129.62,4197.98,No,25-48m
C01592,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),125.14,7866.26,No,49m+
C01593,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),84.91,671.56,No,7-12m
C01594,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,115.37,5996.85,No,49m+
C01595,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.55,2070.21,No,49m+
C01596,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.73,2161.66,No,49m+
C01597,Female,1,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.46,3728.98,No,49m+
C01598,Female,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),47.03,1503.8,Yes,25-48m
C01599,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.78,43.38,Yes,0-6m
C01600,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),120.31,2909.71,Yes,13-24m
C01601,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),125.96,1476.2,Yes,7-12m
C01602,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),125.95,8543.19,Yes,49m+
C01603,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),99.99,4665.45,No,25-48m
C01604,Female,1,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,109.78,3933.73,No,25-48m
C01605,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),114.09,1238.74,Yes,7-12m
C01606,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,122.41,2514.75,No,13-24m
C01607,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,112.09,662.05,No,0-6m
C01608,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),116.6,1994.19,No,13-24m
C01609,Female,0,No,No,54,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.8,5280.7,Yes,49m+
C01610,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),97.03,494.53,Yes,0-6m
C01611,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,117.48,7240.62,No,49m+
C01612,Male,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,129.54,9522.01,No,49m+
C01613,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),115.41,2783.27,Yes,25-48m
C01614,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,98.96,4889.46,No,25-48m
C01615,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,107.53,102.9,Yes,0-6m
C01616,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),142.2,5318.08,Yes,25-48m
C01617,Male,0,No,Yes,69,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,104.01,7273.59,Yes,49m+
C01618,Male,0,Yes,Yes,63,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.38,6485.02,Yes,49m+
C01619,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,128.21,4830.75,No,25-48m
C01620,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),116.42,5548.15,No,25-48m
C01621,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,131.82,4402.88,Yes,25-48m
C01622,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,96.28,2939.96,No,25-48m
C01623,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,104.95,7041.79,No,49m+
C01624,Female,1,No,No,41,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,82.9,3406.5,No,25-48m
C01625,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),139.38,1561.86,Yes,7-12m
C01626,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,108.53,772.51,No,7-12m
C01627,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,103.9,3109.02,Yes,25-48m
C01628,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),120.76,1915.26,No,13-24m
C01629,Male,0,Yes,No,48,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.7,4573.09,No,25-48m
C01630,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.29,2172.22,No,25-48m
C01631,Male,1,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),105.57,5376.03,Yes,49m+
C01632,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,126.19,4249.89,Yes,25-48m
C01633,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,108.81,5463.4,Yes,49m+
C01634,Female,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.91,2187.17,No,49m+
C01635,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),102.87,6351.82,No,49m+
C01636,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),133.17,674.42,Yes,0-6m
C01637,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),101.61,797.46,Yes,7-12m
C01638,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,105.13,1164.77,Yes,7-12m
C01639,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,98.17,7002.47,No,49m+
C01640,Female,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),103.02,5783.33,Yes,49m+
C01641,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),45.24,1984.24,No,25-48m
C01642,Male,0,No,Yes,64,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,95.74,6236.95,Yes,49m+
C01643,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),119.55,115.37,Yes,0-6m
C01644,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,119.93,3216.45,Yes,25-48m
C01645,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.21,906.97,Yes,7-12m
C01646,Female,1,No,No,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.5,7636.18,No,49m+
C01647,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.52,739.58,No,13-24m
C01648,Male,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),120.78,7375.04,Yes,49m+
C01649,Female,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.76,7001.78,Yes,49m+
C01650,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),105.02,4578.61,No,25-48m
C01651,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.57,4231.13,Yes,25-48m
C01652,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),87.65,954.86,No,7-12m
C01653,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),135.63,9012.42,No,49m+
C01654,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,94.76,1085.43,No,7-12m
C01655,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,127.04,3216.72,No,25-48m
C01656,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.46,1526.13,Yes,13-24m
C01657,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.51,3024.63,No,49m+
C01658,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),97.32,6135.62,Yes,49m+
C01659,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),86.77,742.76,Yes,7-12m
C01660,Male,1,No,Yes,39,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.47,3054.09,No,25-48m
C01661,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,153.0,6597.63,No,25-48m
C01662,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.72,4656.53,Yes,25-48m
C01663,Male,0,Yes,No,65,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.51,6776.35,No,49m+
C01664,Female,0,No,No,68,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),100.02,6785.21,Yes,49m+
C01665,Male,0,No,Yes,40,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),93.89,3751.71,No,25-48m
C01666,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),102.32,6280.61,No,49m+
C01667,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,120.64,601.01,Yes,0-6m
C01668,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.81,446.83,No,7-12m
C01669,Female,1,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),115.03,2206.41,No,13-24m
C01670,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.63,1465.5,No,25-48m
C01671,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,127.33,1620.74,No,13-24m
C01672,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),121.49,3709.12,Yes,25-48m
C01673,Male,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.76,7067.24,No,49m+
C01674,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.96,3147.38,Yes,25-48m
C01675,Female,1,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),127.67,6338.81,No,49m+
C01676,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.32,5257.31,No,49m+
C01677,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.57,893.23,No,13-24m
C01678,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),148.17,10480.22,No,49m+
C01679,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.16,1911.17,Yes,13-24m
C01680,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,128.84,8337.52,No,49m+
C01681,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,99.9,4651.93,Yes,25-48m
C01682,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,105.37,3817.01,No,25-48m
C01683,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),143.02,8611.81,No,49m+
C01684,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.63,2900.26,Yes,25-48m
C01685,Male,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.36,3270.38,No,25-48m
C01686,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.06,4536.12,Yes,25-48m
C01687,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),138.08,1729.34,No,7-12m
C01688,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),51.98,1769.77,Yes,25-48m
C01689,Female,1,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,103.68,3668.45,Yes,25-48m
C01690,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,125.75,8573.18,No,49m+
C01691,Male,0,No,No,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),119.84,5421.93,No,25-48m
C01692,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.75,1353.52,No,25-48m
C01693,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.01,3448.44,No,25-48m
C01694,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,108.38,4316.65,No,25-48m
C01695,Female,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,77.89,1090.7,No,13-24m
C01696,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,141.76,5785.6,No,25-48m
C01697,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.34,2584.15,No,49m+
C01698,Male,1,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.91,3188.46,No,25-48m
C01699,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,102.28,3605.71,Yes,25-48m
C01700,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),116.5,6023.93,No,49m+
C01701,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.15,2679.17,No,49m+
C01702,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.5,2864.63,No,49m+
C01703,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.93,361.53,No,7-12m
C01704,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.9,1255.74,No,25-48m
C01705,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.96,71.64,No,0-6m
C01706,Male,1,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),53.47,2147.92,No,25-48m
C01707,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.35,1766.47,Yes,13-24m
C01708,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.34,1124.4,Yes,7-12m
C01709,Female,1,No,No,69,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.81,5452.25,Yes,49m+
C01710,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.62,1487.73,Yes,25-48m
C01711,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.05,993.67,Yes,13-24m
C01712,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.91,2122.34,No,49m+
C01713,Female,0,Yes,No,13,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),100.93,1375.57,No,13-24m
C01714,Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.06,8015.46,No,49m+
C01715,Male,1,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),98.13,1877.86,No,13-24m
C01716,Female,0,Yes,No,67,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.71,5732.31,No,49m+
C01717,Male,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),101.67,3878.59,No,25-48m
C01718,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.75,1805.74,No,25-48m
C01719,Male,1,Yes,No,40,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.14,4296.94,Yes,25-48m
C01720,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.55,3360.93,Yes,25-48m
